date,victims_isr,occurrence,victims_pal,occurrence_pal,lnvic,lnvic_pal,lnvic_t_y,lnvic_pal_y,occurrence_t_y,occurrence_pal_t_y,occurrence_1,occurrence_2_7,occurrence_8_14,occurrence_pal_1,occurrence_pal_2_7,occurrence_pal_8_14,high_intensity,month,year,dow,monthyear,daily_woi,daily_woi_nc,daily_woi_c,any_conflict_news,length_conflict_news,num_conflict_news,all_nonconf_min,conflict_searches,major_political_event,fifa_event,lead_maj_events,lead_disaster,length_conflict_news_t_t_1
2000-09-29,5.0,1.0,1.0,1.0,1.791759469228055,0.6931471805599453,1.791759469228055,0.6931471805599453,1,1,0,0,0,0,0,0,1.0,9.0,2000.0,Friday,2000-09,6.33333333333333,6.33333333333333,7.268743914313535,1.0,4.0,38.0,26.16666666666665,,0.0,0.0,0.0,0.0,
2000-09-30,11.0,1.0,0.0,0.0,2.4849066497880004,0.0,2.833213344056216,0.6931471805599453,1,1,1,0,0,1,0,0,1.0,9.0,2000.0,Saturday,2000-09,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-01,9.0,1.0,1.0,1.0,2.302585092994046,0.6931471805599453,3.044522437723423,0.6931471805599453,1,1,1,1,0,0,1,0,1.0,10.0,2000.0,Sunday,2000-10,5.16666666666667,5.16666666666667,6.64285714285714,1.0,5.16666666666667,21.0,23.3333333333333,,0.0,0.0,0.0,0.0,
2000-10-02,11.0,1.0,2.0,1.0,2.4849066497880004,1.0986122886681098,3.044522437723423,1.3862943611198906,1,1,1,1,0,1,1,0,1.0,10.0,2000.0,Monday,2000-10,6.0,6.0,7.019607843137255,1.0,5.83333333333333,34.0,25.66666666666665,,0.0,0.0,0.0,0.0,11.0
2000-10-03,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.8903717578961645,1.0986122886681098,1,1,1,1,0,1,1,0,1.0,10.0,2000.0,Tuesday,2000-10,7.666666666666665,7.666666666666665,8.453675918979744,1.0,2.16666666666667,41.0,27.25,,0.0,0.0,0.0,0.0,8.0
2000-10-04,9.0,1.0,0.0,0.0,2.302585092994046,0.0,2.772588722239781,0.0,1,0,1,1,0,0,1,0,1.0,10.0,2000.0,Wednesday,2000-10,9.08333333333333,9.08333333333333,10.1290322580645,1.0,3.5,34.0,26.91666666666665,,0.0,0.0,0.0,0.0,5.66666666666667
2000-10-05,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,2.4849066497880004,0.0,1,0,1,1,0,0,1,0,1.0,10.0,2000.0,Thursday,2000-10,6.416666666666665,6.416666666666665,7.19764641913935,1.0,2.999999999999997,42.0,26.75,,0.0,0.0,0.0,0.0,6.4999999999999964
2000-10-06,11.0,1.0,0.0,0.0,2.4849066497880004,0.0,2.6390573296152584,0.0,1,0,1,1,0,0,1,0,1.0,10.0,2000.0,Friday,2000-10,5.41666666666667,5.41666666666667,6.1546576433121,1.0,3.66666666666666,42.0,26.4166666666667,,0.0,0.0,0.0,0.0,6.666666666666657
2000-10-07,2.0,1.0,1.0,1.0,1.0986122886681098,0.6931471805599453,2.6390573296152584,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,10.0,2000.0,Saturday,2000-10,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-08,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,10.0,2000.0,Sunday,2000-10,0.5,0.5,1.23287671232877,1.0,7.66666666666667,12.0,12.1666666666667,,0.0,0.0,0.0,0.0,
2000-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Monday,2000-10,1.91666666666667,1.91666666666667,2.57930449533503,1.0,13.0,36.0,22.16666666666665,,0.0,0.0,0.0,0.0,20.66666666666667
2000-10-10,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1,1.0,10.0,2000.0,Tuesday,2000-10,3.5833333333333304,3.5833333333333304,4.356203007518795,1.0,8.66666666666666,45.0,23.75,,0.0,0.0,0.0,0.0,21.66666666666666
2000-10-11,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Wednesday,2000-10,4.83333333333333,4.83333333333333,5.487222354908045,1.0,4.0,36.0,26.41666666666665,,0.0,0.0,0.0,0.0,12.66666666666666
2000-10-12,0.0,0.0,2.0,1.0,0.0,1.0986122886681098,1.6094379124341005,1.0986122886681098,1,1,1,1,1,0,1,1,1.0,10.0,2000.0,Thursday,2000-10,6.416666666666665,6.416666666666665,8.75,1.0,12.33333333333333,38.0,22.0,,0.0,0.0,0.0,0.0,16.33333333333333
2000-10-13,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,1,1,0,1,1,1,1,1,1.0,10.0,2000.0,Friday,2000-10,6.75,6.75,10.345952023988009,1.0,16.8333333333333,36.0,19.75,,0.0,0.0,0.0,0.0,29.16666666666663
2000-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Saturday,2000-10,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,10.0,2000.0,Sunday,2000-10,3.0833333333333304,3.0833333333333304,4.5706510784116094,1.0,16.16666666666666,35.0,20.33333333333335,,0.0,0.0,0.0,0.0,
2000-10-16,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,1,0,1,1,1.0,10.0,2000.0,Monday,2000-10,2.166666666666665,2.166666666666665,3.4090909090909047,1.0,16.50000000000003,36.0,20.16666666666665,,0.0,0.0,0.0,0.0,32.666666666666686
2000-10-17,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Tuesday,2000-10,4.5,4.5,5.39794664794665,1.0,6.5,45.0,25.1666666666667,,0.0,0.0,0.0,0.0,23.00000000000003
2000-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Wednesday,2000-10,7.5,7.5,8.294748729531335,1.0,2.666666666666667,40.0,27.16666666666665,,0.0,0.0,0.0,0.0,9.166666666666668
2000-10-19,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,1,1,0,1,1,0,1,1,1.0,10.0,2000.0,Thursday,2000-10,8.666666666666664,8.666666666666664,9.36512517134408,1.0,1.0,38.0,27.75,,0.0,0.0,0.0,0.0,3.666666666666667
2000-10-20,10.0,1.0,0.0,0.0,2.3978952727983707,0.0,2.4849066497880004,0.6931471805599453,1,1,1,1,1,1,0,1,1.0,10.0,2000.0,Friday,2000-10,6.0,6.0,6.78403291529849,1.0,4.0,33.0,26.5,,0.0,0.0,0.0,0.0,5.0
2000-10-21,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,2.6390573296152584,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Saturday,2000-10,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-22,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,2.0794415416798357,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Sunday,2000-10,3.5,3.5,4.03846153846154,1.0,5.0,40.0,26.0,,0.0,0.0,0.0,0.0,
2000-10-23,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.791759469228055,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Monday,2000-10,6.41666666666667,6.41666666666667,7.329326923076925,1.0,4.0,38.0,26.33333333333335,,0.0,0.0,0.0,0.0,9.0
2000-10-24,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Tuesday,2000-10,6.166666666666665,6.166666666666665,6.488011765913055,0.0,0.0,42.0,28.5,,0.0,0.0,0.0,0.0,4.0
2000-10-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,1,1.0,10.0,2000.0,Wednesday,2000-10,6.5,6.5,7.180813264903275,1.0,3.6666666666666705,36.0,26.5833333333333,,0.0,0.0,0.0,0.0,3.6666666666666705
2000-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,1,1.0,10.0,2000.0,Thursday,2000-10,6.75,6.75,7.269793459552496,1.0,0.5,47.0,27.83333333333335,,0.0,0.0,0.0,0.0,4.1666666666666705
2000-10-27,5.0,1.0,1.0,1.0,1.791759469228055,0.6931471805599453,1.791759469228055,0.6931471805599453,1,1,0,1,1,0,0,1,1.0,10.0,2000.0,Friday,2000-10,6.0,6.0,6.704545454545455,1.0,2.33333333333333,41.0,26.83333333333335,,0.0,0.0,0.0,0.0,2.83333333333333
2000-10-28,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,1.9459101490553132,1.0986122886681098,1,1,1,1,1,1,0,1,1.0,10.0,2000.0,Saturday,2000-10,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-29,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.0794415416798357,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,10.0,2000.0,Sunday,2000-10,,,,,,,,,0.0,0.0,0.0,0.0,
2000-10-30,0.0,0.0,1.0,1.0,0.0,0.6931471805599453,1.9459101490553132,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,10.0,2000.0,Monday,2000-10,7.66666666666667,7.66666666666667,8.186813186813184,1.0,0.666666666666666,43.0,28.08333333333335,,0.0,0.0,0.0,0.0,
2000-10-31,5.0,1.0,0.0,0.0,1.791759469228055,0.0,1.791759469228055,0.6931471805599453,1,1,0,1,1,1,1,1,1.0,10.0,2000.0,Tuesday,2000-10,7.0,7.0,7.400602096958375,0.0,0.0,39.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.666666666666666
2000-11-01,7.0,1.0,3.0,1.0,2.0794415416798357,1.3862943611198906,2.5649493574615367,1.3862943611198906,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Wednesday,2000-11,7.166666666666685,7.166666666666685,7.924632352941175,1.0,1.666666666666663,39.0,27.5,,0.0,0.0,0.0,0.0,1.666666666666663
2000-11-02,2.0,1.0,2.0,1.0,1.0986122886681098,1.0986122886681098,2.302585092994046,1.791759469228055,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Thursday,2000-11,8.833333333333336,8.833333333333336,10.102985373672626,1.0,3.66666666666667,39.0,26.3333333333333,,0.0,0.0,0.0,0.0,5.333333333333333
2000-11-03,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,1.9459101490553132,1.0986122886681098,1,1,1,1,1,1,1,0,1.0,11.0,2000.0,Friday,2000-11,10.83333333333335,10.83333333333335,11.6890801506186,1.0,0.666666666666666,33.0,27.83333333333335,,0.0,0.0,0.0,0.0,4.333333333333336
2000-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Saturday,2000-11,,,,,,,,,0.0,0.0,0.0,0.0,
2000-11-05,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,1,1.0,11.0,2000.0,Sunday,2000-11,8.5,8.5,10.2,1.0,3.33333333333333,19.0,25.0,,1.0,0.0,1.0,0.0,
2000-11-06,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Monday,2000-11,8.75,8.75,9.18208092485549,0.0,0.0,39.0,28.5833333333333,,1.0,0.0,1.0,0.0,3.33333333333333
2000-11-07,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Tuesday,2000-11,9.833333333333314,9.833333333333314,10.394518272425266,0.0,0.0,34.0,28.33333333333335,,1.0,0.0,1.0,0.0,0.0
2000-11-08,7.0,1.0,1.0,1.0,2.0794415416798357,0.6931471805599453,2.302585092994046,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Wednesday,2000-11,11.166666666666664,11.166666666666664,11.91704825642835,0.0,0.0,28.0,28.0833333333333,,1.0,0.0,1.0,0.0,0.0
2000-11-09,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,2.4849066497880004,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Thursday,2000-11,11.333333333333314,11.333333333333314,12.115672706520185,1.0,0.666666666666667,34.0,27.9166666666667,,1.0,0.0,1.0,0.0,0.666666666666667
2000-11-10,6.0,1.0,1.0,1.0,1.9459101490553132,0.6931471805599453,2.3978952727983707,0.6931471805599453,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Friday,2000-11,11.5,11.5,12.2874251497006,1.0,0.333333333333333,30.0,28.0833333333333,,0.0,0.0,0.0,0.0,1.0
2000-11-11,8.0,1.0,0.0,0.0,2.1972245773362196,0.0,2.70805020110221,0.6931471805599453,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Saturday,2000-11,,,,,,,,,0.0,0.0,0.0,0.0,
2000-11-12,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Sunday,2000-11,9.0,9.0,9.648476257973051,1.0,0.666666666666667,35.0,28.0,,0.0,0.0,0.0,0.0,
2000-11-13,3.0,1.0,4.0,1.0,1.3862943611198906,1.6094379124341005,1.6094379124341005,1.6094379124341005,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Monday,2000-11,11.5,11.5,12.3883808499193,1.0,0.833333333333333,30.0,27.83333333333335,,0.0,0.0,0.0,0.0,1.5
2000-11-14,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.9459101490553132,1.6094379124341005,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Tuesday,2000-11,10.000000000000014,10.000000000000014,10.67224374779852,0.0,0.0,32.0,28.0833333333333,,0.0,0.0,0.0,0.0,0.833333333333333
2000-11-15,10.0,1.0,0.0,0.0,2.3978952727983707,0.0,2.6390573296152584,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Wednesday,2000-11,12.91666666666665,12.91666666666665,13.6134236961607,1.0,0.5,27.0,28.4166666666667,,0.0,0.0,0.0,0.0,0.5
2000-11-16,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,2.5649493574615367,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Thursday,2000-11,9.500000000000014,9.500000000000014,10.138076787601252,0.0,0.0,36.0,28.0833333333333,,0.0,0.0,0.0,0.0,0.5
2000-11-17,7.0,1.0,0.0,0.0,2.0794415416798357,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Friday,2000-11,11.58333333333335,11.58333333333335,12.3709052483269,1.0,0.333333333333333,31.0,28.0833333333333,,0.0,0.0,0.0,0.0,0.333333333333333
2000-11-18,1.0,1.0,2.0,1.0,0.6931471805599453,1.0986122886681098,2.1972245773362196,1.0986122886681098,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Saturday,2000-11,,,,,,,,,0.0,0.0,0.0,0.0,
2000-11-19,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Sunday,2000-11,8.5,8.5,8.973168214654285,0.0,0.0,30.0,28.41666666666665,,0.0,0.0,0.0,0.0,
2000-11-20,5.0,1.0,2.0,1.0,1.791759469228055,1.0986122886681098,2.0794415416798357,1.0986122886681098,1,1,1,1,1,0,1,1,1.0,11.0,2000.0,Monday,2000-11,17.83333333333335,17.83333333333335,8.059497223694617,1.0,4.16666666666667,30.0,746.0833333333334,,0.0,0.0,0.0,0.0,4.16666666666667
2000-11-21,6.0,1.0,1.0,1.0,1.9459101490553132,0.6931471805599453,2.4849066497880004,1.3862943611198906,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Tuesday,2000-11,9.0,9.0,9.727112040978296,1.0,1.0,38.0,27.75,,0.0,0.0,0.0,0.0,5.16666666666667
2000-11-22,5.0,1.0,2.0,1.0,1.791759469228055,1.0986122886681098,2.4849066497880004,1.3862943611198906,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Wednesday,2000-11,13.0833333333333,13.0833333333333,14.3220620842572,1.0,1.666666666666663,30.0,27.41666666666665,,0.0,0.0,0.0,0.0,2.666666666666663
2000-11-23,3.0,1.0,2.0,1.0,1.3862943611198906,1.0986122886681098,2.1972245773362196,1.6094379124341005,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Thursday,2000-11,9.16666666666665,9.16666666666665,9.686461794019944,0.0,0.0,34.0,28.33333333333335,,0.0,0.0,0.0,0.0,1.666666666666663
2000-11-24,5.0,1.0,2.0,1.0,1.791759469228055,1.0986122886681098,2.1972245773362196,1.6094379124341005,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Friday,2000-11,11.8333333333333,11.8333333333333,12.603550295858,1.0,0.333333333333333,17.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.333333333333333
2000-11-25,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,2.302585092994046,1.0986122886681098,1,1,1,1,1,1,1,1,1.0,11.0,2000.0,Saturday,2000-11,,,,,,,,,0.0,0.0,0.0,0.0,
2000-11-26,6.0,1.0,0.0,0.0,1.9459101490553132,0.0,2.3978952727983707,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Sunday,2000-11,12.3333333333333,12.3333333333333,13.2142857142857,1.0,0.5,16.0,28.0,,0.0,0.0,0.0,0.0,
2000-11-27,0.0,0.0,0.0,0.0,0.0,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Monday,2000-11,12.58333333333335,12.58333333333335,13.4023668639053,1.0,0.333333333333333,33.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.833333333333333
2000-11-28,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,1,1,1.0,11.0,2000.0,Tuesday,2000-11,9.666666666666686,9.666666666666686,10.4408051367145,1.0,0.833333333333333,41.0,27.75,,0.0,0.0,0.0,0.0,1.166666666666666
2000-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,1,1,1.0,11.0,2000.0,Wednesday,2000-11,11.75,11.75,12.5394505107432,1.0,0.333333333333333,29.0,28.0833333333333,,0.0,0.0,0.0,0.0,1.166666666666666
2000-11-30,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,1,0,1,1,1.0,11.0,2000.0,Thursday,2000-11,9.666666666666664,9.666666666666664,10.481219379423,1.0,0.833333333333333,38.0,27.66666666666665,,0.0,0.0,0.0,0.0,1.166666666666666
2000-12-01,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,1,1.0,12.0,2000.0,Friday,2000-12,12.8333333333333,12.8333333333333,13.67542016806725,0.0,0.0,34.0,28.16666666666665,,0.0,0.0,0.0,0.0,0.833333333333333
2000-12-02,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Saturday,2000-12,8.83333333333333,8.83333333333333,9.24418604651163,0.0,0.0,17.0,28.6666666666667,,0.0,0.0,0.0,0.0,0.0
2000-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Sunday,2000-12,9.66666666666667,9.66666666666667,10.2958579881657,0.0,0.0,16.0,28.1666666666667,,0.0,0.0,0.0,0.0,0.0
2000-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1.0,12.0,2000.0,Monday,2000-12,13.41666666666665,13.41666666666665,14.33682096808285,1.0,0.666666666666666,35.0,28.08333333333335,,0.0,0.0,0.0,0.0,0.666666666666666
2000-12-05,3.0,1.0,0.0,0.0,1.3862943611198906,0.0,1.3862943611198906,0.0,1,0,0,1,1,0,0,1,1.0,12.0,2000.0,Tuesday,2000-12,10.166666666666664,10.166666666666664,10.871013465627223,0.0,0.0,39.0,28.0,,0.0,0.0,0.0,0.0,0.666666666666666
2000-12-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Wednesday,2000-12,9.666666666666664,9.666666666666664,10.220099667774065,0.0,0.0,36.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.0
2000-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,1.0,12.0,2000.0,Thursday,2000-12,9.0,9.0,9.529411764705884,0.0,0.0,36.0,28.3333333333333,,0.0,0.0,0.0,0.0,0.0
2000-12-08,9.0,1.0,3.0,1.0,2.302585092994046,1.3862943611198906,2.302585092994046,1.3862943611198906,1,1,0,1,1,0,0,1,1.0,12.0,2000.0,Friday,2000-12,12.83333333333335,12.83333333333335,13.66176470588235,0.0,0.0,25.0,28.16666666666665,,0.0,0.0,0.0,0.0,0.0
2000-12-09,0.0,0.0,0.0,0.0,0.0,0.0,2.302585092994046,1.3862943611198906,1,1,1,1,1,1,0,0,1.0,12.0,2000.0,Saturday,2000-12,11.0,11.0,6.75383151538917,0.0,0.0,31.0,748.4166666666683,,0.0,0.0,0.0,0.0,0.0
2000-12-10,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,1,0,1.0,12.0,2000.0,Sunday,2000-12,9.0,9.0,9.61591293322061,0.0,0.0,38.0,28.08333333333335,,0.0,0.0,0.0,0.0,0.0
2000-12-11,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.3862943611198906,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Monday,2000-12,14.75,14.75,15.68670797939005,1.0,0.333333333333333,32.0,28.25,,0.0,0.0,0.0,0.0,0.333333333333333
2000-12-12,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Tuesday,2000-12,10.25,10.25,10.869360902255629,0.0,0.0,39.0,28.25,,0.0,0.0,0.0,0.0,0.333333333333333
2000-12-13,5.0,1.0,0.0,0.0,1.791759469228055,0.0,1.9459101490553132,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Wednesday,2000-12,12.33333333333335,12.33333333333335,13.1920022688599,1.0,0.333333333333333,34.0,28.0,,0.0,0.0,0.0,0.0,0.333333333333333
2000-12-14,5.0,1.0,0.0,0.0,1.791759469228055,0.0,2.3978952727983707,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Thursday,2000-12,9.91666666666665,9.91666666666665,10.494653794248926,0.0,0.0,37.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.333333333333333
2000-12-15,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,2.302585092994046,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Friday,2000-12,5.33333333333333,5.33333333333333,5.6926246830093,1.0,0.5,44.0,28.08333333333335,,0.0,0.0,0.0,0.0,0.5
2000-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.6094379124341005,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Saturday,2000-12,5.83333333333333,5.83333333333333,6.90789473684211,1.0,2.66666666666667,17.0,25.3333333333333,,0.0,0.0,0.0,1.0,3.16666666666667
2000-12-17,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,1,0,0,1,1,0,0,1,1.0,12.0,2000.0,Sunday,2000-12,,,,,,,,,0.0,0.0,0.0,0.0,
2000-12-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Monday,2000-12,7.08333333333333,7.08333333333333,7.497910718016575,0.0,0.0,37.0,28.25,,0.0,0.0,0.0,0.0,
2000-12-19,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,0.0,1,0,0,1,1,0,0,1,1.0,12.0,2000.0,Tuesday,2000-12,5.833333333333335,5.833333333333335,6.15892672858617,0.0,0.0,45.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.0
2000-12-20,4.0,1.0,0.0,0.0,1.6094379124341005,0.0,1.791759469228055,0.0,1,0,1,1,1,0,0,1,1.0,12.0,2000.0,Wednesday,2000-12,4.583333333333335,4.583333333333335,4.858803986710965,0.0,0.0,39.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.0
2000-12-21,1.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,1,1,1,1,1,0,0,1,1.0,12.0,2000.0,Thursday,2000-12,6.583333333333335,6.583333333333335,7.240468878735674,1.0,2.5,49.0,27.25,,0.0,0.0,0.0,0.0,2.5
2000-12-22,2.0,1.0,0.0,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,1,1,1,1,1,1,0,1,1.0,12.0,2000.0,Friday,2000-12,7.333333333333335,7.333333333333335,8.07859774478062,1.0,2.0,36.0,27.33333333333335,,0.0,0.0,0.0,0.0,4.5
2000-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,1,0,1,1,1,0,1,0,1.0,12.0,2000.0,Saturday,2000-12,5.33333333333333,5.33333333333333,5.64705882352941,0.0,0.0,18.0,28.3333333333333,,0.0,0.0,0.0,0.0,2.0
2000-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1.0,12.0,2000.0,Sunday,2000-12,4.25,4.25,4.4876160990712055,0.0,0.0,41.0,28.41666666666665,,0.0,0.0,0.0,1.0,0.0
2000-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1.0,12.0,2000.0,Monday,2000-12,3.5,3.5,3.55932203389831,0.0,0.0,24.0,29.5,,0.0,0.0,0.0,0.0,0.0
2000-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1.0,12.0,2000.0,Tuesday,2000-12,5.58333333333333,5.58333333333333,5.910412124987025,0.0,0.0,43.0,28.33333333333335,,0.0,0.0,0.0,0.0,0.0
2000-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,1.0,12.0,2000.0,Wednesday,2000-12,6.833333333333335,6.833333333333335,7.205305532617675,0.0,0.0,39.0,28.41666666666665,,0.0,0.0,0.0,0.0,0.0
2000-12-28,1.0,1.0,2.0,1.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,1,1,0,1,1,0,1,0,1.0,12.0,2000.0,Thursday,2000-12,4.25,4.25,4.818037974683545,1.0,3.83333333333333,44.0,26.5,,0.0,0.0,0.0,0.0,3.83333333333333
2000-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,1,1,1,1,1,1,0,1,1.0,12.0,2000.0,Friday,2000-12,6.416666666666665,6.416666666666665,6.804511278195485,0.0,0.0,33.0,28.25,,0.0,0.0,0.0,0.0,3.83333333333333
