date_parsed,program_title,station,top3_nonconf_min,all_nonconf_min,news_pressure_uncorrected,news_pressure_corrected,conflict_any,conflict_total_min,n_stories
2005-01-11,CBS Evening News,CBS,8.666666666666668,28.333333333333336,8.666666666666668,9.176470588235295,0.0,0.0,17.0
2005-01-12,ABC Evening News,ABC,7.166666666666667,28.33333333333334,7.166666666666667,7.588235294117646,0.0,0.0,17.0
2005-01-12,CBS Evening News,CBS,7.666666666666666,28.0,7.666666666666666,8.214285714285714,0.0,0.0,17.0
2005-01-13,ABC Evening News,ABC,5.666666666666667,27.833333333333336,5.666666666666667,6.107784431137724,1.0,0.3333333333333333,18.0
2005-01-13,CBS Evening News,CBS,5.333333333333334,28.166666666666664,5.333333333333334,5.680473372781067,0.0,0.0,18.0
2005-01-14,ABC Evening News,ABC,4.666666666666667,28.500000000000004,4.666666666666667,4.912280701754385,0.0,0.0,17.0
2005-01-14,CBS Evening News,CBS,8.0,27.833333333333332,8.0,8.622754491017965,0.0,0.0,16.0
2005-01-15,ABC Evening News,ABC,7.499999999999999,28.5,7.499999999999999,7.894736842105262,0.0,0.0,16.0
2005-01-16,ABC Evening News,ABC,9.333333333333334,28.16666666666667,9.333333333333334,9.940828402366861,0.0,0.0,15.0
2005-01-17,ABC Evening News,ABC,8.166666666666668,28.333333333333332,8.166666666666668,8.647058823529413,0.0,0.0,14.0
2005-01-17,CBS Evening News,CBS,8.333333333333332,28.333333333333332,8.333333333333332,8.823529411764705,0.0,0.0,17.0
2005-01-18,ABC Evening News,ABC,8.666666666666666,28.333333333333336,8.666666666666666,9.176470588235293,0.0,0.0,15.0
2005-01-18,CBS Evening News,CBS,7.833333333333334,28.333333333333336,7.833333333333334,8.294117647058824,0.0,0.0,17.0
2005-01-19,ABC Evening News,ABC,2.833333333333333,28.333333333333332,2.833333333333333,2.9999999999999996,0.0,0.0,19.0
2005-01-19,CBS Evening News,CBS,7.666666666666667,27.833333333333332,7.666666666666667,8.263473053892216,0.0,0.0,16.0
2005-01-20,ABC Evening News,ABC,12.499999999999998,28.666666666666664,12.499999999999998,13.081395348837209,0.0,0.0,13.0
